county,county_fips,zip_code,date,n95,surgical_masks,cloth_masks,eye_protection,face_shields,gloves,gowns,county_n95,county_surgical_masks,county_cloth_masks,county_eye_protection,county_face_shields,county_gloves,county_gowns
Sacramento,06067,95827,2020-06-20,0,46000,0,0,0,0,0,156820,1892000,175740,10000,75200,115000,82300
Sacramento,06067,95827,2020-06-21,0,46000,0,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95827,2020-06-22,0,46000,0,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95827,2020-06-23,0,46000,0,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95827,2020-06-24,0,46000,0,0,0,0,0,167380,1896000,175960,10000,75200,115000,82300
Sacramento,06067,95827,2020-06-25,0,46000,0,0,0,0,0,370540,1956000,175960,10000,75200,115000,82300
Sacramento,06067,95827,2020-06-26,0,46000,0,0,0,0,0,370540,1968000,175960,10000,75432,115000,82300
Sacramento,06067,95827,2020-06-27,0,46000,0,0,0,0,0,371500,1968000,175960,10000,75400,118000,87300
Sacramento,06067,95827,2020-06-28,0,46000,0,0,0,0,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95827,2020-06-29,0,46000,0,0,0,0,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95827,2020-06-30,60480,46000,0,0,0,0,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95827,2020-07-01,60480,46000,0,0,0,0,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95827,2020-07-02,60480,46000,0,0,0,0,0,434160,2242000,175960,10000,79000,124440,137350
Sacramento,06067,95827,2020-07-03,60480,46000,0,0,0,0,0,931800,2242000,175960,10000,79000,2133000,137350
Sacramento,06067,95827,2020-07-04,60480,46000,0,0,0,0,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95827,2020-07-05,60480,46000,0,0,0,0,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95827,2020-07-06,60480,46000,0,0,50000,50000,50000,1052760,2242000,175960,10000,130600,2183000,187350
Sacramento,06067,95828,2020-06-08,0,0,5000,0,0,0,0,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,95828,2020-06-09,0,0,5000,0,0,0,0,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,95828,2020-06-10,0,0,5000,0,0,0,0,46240,1820000,80000,10000,60800,75000,51500
Sacramento,06067,95828,2020-06-11,0,0,5000,0,0,0,0,46240,1822000,132000,10000,61000,75000,51500
Sacramento,06067,95828,2020-06-12,0,0,5000,0,0,0,0,46240,1822000,134000,10000,61200,75000,51500
Sacramento,06067,95828,2020-06-13,0,0,5000,0,0,0,0,46240,1834000,146000,10000,61400,75000,51500
Sacramento,06067,95828,2020-06-14,0,0,5000,0,0,0,0,50200,1834000,146000,10000,61400,114000,51500
Sacramento,06067,95828,2020-06-15,0,0,5000,0,0,0,0,50200,1834000,146000,10000,63800,114100,51500
Sacramento,06067,95828,2020-06-16,0,0,5000,0,0,0,0,50200,1844000,174000,10000,63800,114100,51500
Sacramento,06067,95828,2020-06-17,0,0,5000,0,0,0,0,156820,1890000,174000,10000,63800,115000,51500
Sacramento,06067,95828,2020-06-18,0,0,5000,0,0,0,0,156820,1890000,174240,10000,75000,115000,82300
Sacramento,06067,95828,2020-06-19,0,0,5000,0,0,0,0,156820,1892000,174740,10000,75200,115000,82300
Sacramento,06067,95828,2020-06-20,0,0,5000,0,0,0,0,156820,1892000,175740,10000,75200,115000,82300
Sacramento,06067,95828,2020-06-21,0,0,5000,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95828,2020-06-22,0,0,5000,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95828,2020-06-23,0,0,5000,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95828,2020-06-24,0,0,5000,0,0,0,0,167380,1896000,175960,10000,75200,115000,82300
Sacramento,06067,95828,2020-06-25,0,0,5000,0,0,0,0,370540,1956000,175960,10000,75200,115000,82300
Sacramento,06067,95828,2020-06-26,0,0,5000,0,0,0,0,370540,1968000,175960,10000,75432,115000,82300
Sacramento,06067,95828,2020-06-27,0,0,5000,0,0,0,0,371500,1968000,175960,10000,75400,118000,87300
Sacramento,06067,95828,2020-06-28,0,0,5000,0,0,0,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95828,2020-06-29,0,0,5000,0,0,0,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95828,2020-06-30,0,0,5000,0,0,0,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95828,2020-07-01,0,0,5000,0,0,0,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95828,2020-07-02,0,0,5000,0,0,0,0,434160,2242000,175960,10000,79000,124440,137350
Sacramento,06067,95828,2020-07-03,0,0,5000,0,0,0,0,931800,2242000,175960,10000,79000,2133000,137350
Sacramento,06067,95828,2020-07-04,0,0,5000,0,0,0,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95828,2020-07-05,0,0,5000,0,0,0,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95828,2020-07-06,0,0,5000,0,0,0,0,1052760,2242000,175960,10000,130600,2183000,187350
Sacramento,06067,95833,2020-06-08,0,10000,0,0,0,0,0,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,95833,2020-06-09,0,10000,0,0,0,0,0,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,95833,2020-06-10,0,10000,0,0,0,0,0,46240,1820000,80000,10000,60800,75000,51500
Sacramento,06067,95833,2020-06-11,0,10000,0,0,0,0,0,46240,1822000,132000,10000,61000,75000,51500
Sacramento,06067,95833,2020-06-12,0,10000,0,0,0,0,0,46240,1822000,134000,10000,61200,75000,51500
Sacramento,06067,95833,2020-06-13,0,10000,0,0,0,0,0,46240,1834000,146000,10000,61400,75000,51500
Sacramento,06067,95833,2020-06-14,0,10000,0,0,0,0,0,50200,1834000,146000,10000,61400,114000,51500
Sacramento,06067,95833,2020-06-15,0,10000,0,0,0,0,0,50200,1834000,146000,10000,63800,114100,51500
Sacramento,06067,95833,2020-06-16,0,10000,0,0,0,0,0,50200,1844000,174000,10000,63800,114100,51500
Sacramento,06067,95833,2020-06-17,0,10000,0,0,0,0,0,156820,1890000,174000,10000,63800,115000,51500
Sacramento,06067,95833,2020-06-18,0,10000,0,0,0,0,0,156820,1890000,174240,10000,75000,115000,82300
Sacramento,06067,95833,2020-06-19,0,10000,0,0,0,0,0,156820,1892000,174740,10000,75200,115000,82300
Sacramento,06067,95833,2020-06-20,0,10000,0,0,0,0,0,156820,1892000,175740,10000,75200,115000,82300
Sacramento,06067,95833,2020-06-21,0,10000,0,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95833,2020-06-22,0,10000,0,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95833,2020-06-23,0,10000,0,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95833,2020-06-24,0,10000,0,0,0,0,0,167380,1896000,175960,10000,75200,115000,82300
Sacramento,06067,95833,2020-06-25,0,10000,0,0,0,0,0,370540,1956000,175960,10000,75200,115000,82300
Sacramento,06067,95833,2020-06-26,0,10000,0,0,0,0,0,370540,1968000,175960,10000,75432,115000,82300
Sacramento,06067,95833,2020-06-27,0,10000,0,0,0,0,0,371500,1968000,175960,10000,75400,118000,87300
Sacramento,06067,95833,2020-06-28,0,10000,0,0,0,0,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95833,2020-06-29,0,10000,0,0,0,0,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95833,2020-06-30,0,10000,0,0,0,0,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95833,2020-07-01,0,10000,0,0,0,0,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95833,2020-07-02,0,10000,0,0,0,4000,0,434160,2242000,175960,10000,79000,124440,137350
Sacramento,06067,95833,2020-07-03,0,10000,0,0,0,4000,0,931800,2242000,175960,10000,79000,2133000,137350
Sacramento,06067,95833,2020-07-04,0,10000,0,0,0,4000,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95833,2020-07-05,0,10000,0,0,0,4000,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95833,2020-07-06,0,10000,0,0,0,4000,0,1052760,2242000,175960,10000,130600,2183000,187350
Sacramento,06067,95834,2020-06-08,0,800000,0,0,2000,0,700,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,95834,2020-06-09,0,800000,0,0,2000,0,700,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,95834,2020-06-10,0,800000,0,0,2000,0,700,46240,1820000,80000,10000,60800,75000,51500
Sacramento,06067,95834,2020-06-11,0,800000,50000,0,2200,0,700,46240,1822000,132000,10000,61000,75000,51500
Sacramento,06067,95834,2020-06-12,0,800000,50000,0,2200,0,700,46240,1822000,134000,10000,61200,75000,51500
Sacramento,06067,95834,2020-06-13,0,800000,50000,0,2200,0,700,46240,1834000,146000,10000,61400,75000,51500
Sacramento,06067,95834,2020-06-14,0,800000,50000,0,2200,0,700,50200,1834000,146000,10000,61400,114000,51500
Sacramento,06067,95834,2020-06-15,0,800000,50000,0,4000,0,700,50200,1834000,146000,10000,63800,114100,51500
Sacramento,06067,95834,2020-06-16,0,800000,50000,0,4000,0,700,50200,1844000,174000,10000,63800,114100,51500
Sacramento,06067,95834,2020-06-17,0,800000,50000,0,4000,0,700,156820,1890000,174000,10000,63800,115000,51500
Sacramento,06067,95834,2020-06-18,0,800000,50000,0,15200,0,31500,156820,1890000,174240,10000,75000,115000,82300
Sacramento,06067,95834,2020-06-19,0,800000,50000,0,15200,0,31500,156820,1892000,174740,10000,75200,115000,82300
Sacramento,06067,95834,2020-06-20,0,800000,50000,0,15200,0,31500,156820,1892000,175740,10000,75200,115000,82300
Sacramento,06067,95834,2020-06-21,0,800000,50000,0,15200,0,31500,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95834,2020-06-22,0,800000,50000,0,15200,0,31500,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95834,2020-06-23,0,800000,50000,0,15200,0,31500,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95834,2020-06-24,0,800000,50000,0,15200,0,31500,167380,1896000,175960,10000,75200,115000,82300
Sacramento,06067,95834,2020-06-25,200640,800000,50000,0,15200,0,31500,370540,1956000,175960,10000,75200,115000,82300
Sacramento,06067,95834,2020-06-26,200640,800000,50000,0,15200,0,31500,370540,1968000,175960,10000,75432,115000,82300
Sacramento,06067,95834,2020-06-27,200640,800000,50000,0,15200,0,31500,371500,1968000,175960,10000,75400,118000,87300
Sacramento,06067,95834,2020-06-28,200640,800000,50000,0,15200,0,31500,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95834,2020-06-29,200640,800000,50000,0,15200,0,31500,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95834,2020-06-30,200640,800000,50000,0,15200,0,31500,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95834,2020-07-01,200640,800000,50000,0,15200,0,31500,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95834,2020-07-02,200640,800000,50000,0,15200,0,31500,434160,2242000,175960,10000,79000,124440,137350
Sacramento,06067,95834,2020-07-03,200640,800000,50000,0,15200,0,31500,931800,2242000,175960,10000,79000,2133000,137350
Sacramento,06067,95834,2020-07-04,200640,800000,50000,0,15200,0,31500,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95834,2020-07-05,200640,800000,50000,0,15200,0,31500,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95834,2020-07-06,200640,800000,50000,0,15200,0,31500,1052760,2242000,175960,10000,130600,2183000,187350
Sacramento,06067,95838,2020-06-16,0,0,0,0,0,0,0,50200,1844000,174000,10000,63800,114100,51500
Sacramento,06067,95838,2020-06-17,0,0,0,0,0,0,0,156820,1890000,174000,10000,63800,115000,51500
Sacramento,06067,95838,2020-06-18,0,0,0,0,0,0,0,156820,1890000,174240,10000,75000,115000,82300
Sacramento,06067,95838,2020-06-19,0,0,0,0,0,0,0,156820,1892000,174740,10000,75200,115000,82300
Sacramento,06067,95838,2020-06-20,0,0,0,0,0,0,0,156820,1892000,175740,10000,75200,115000,82300
Sacramento,06067,95838,2020-06-21,0,0,0,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95838,2020-06-22,0,0,0,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95838,2020-06-23,0,0,0,0,0,0,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95838,2020-06-24,0,0,0,0,0,0,0,167380,1896000,175960,10000,75200,115000,82300
Sacramento,06067,95838,2020-06-25,2520,0,0,0,0,0,0,370540,1956000,175960,10000,75200,115000,82300
Sacramento,06067,95838,2020-06-26,2520,0,0,0,0,0,0,370540,1968000,175960,10000,75432,115000,82300
Sacramento,06067,95838,2020-06-27,2520,0,0,0,0,3000,0,371500,1968000,175960,10000,75400,118000,87300
Sacramento,06067,95838,2020-06-28,2520,0,0,0,0,3000,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95838,2020-06-29,2520,0,0,0,0,3000,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95838,2020-06-30,2520,0,0,0,0,3000,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95838,2020-07-01,2520,0,0,0,0,3000,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95838,2020-07-02,2520,0,0,0,0,3000,0,434160,2242000,175960,10000,79000,124440,137350
Sacramento,06067,95838,2020-07-03,500160,0,0,0,0,2000000,0,931800,2242000,175960,10000,79000,2133000,137350
Sacramento,06067,95838,2020-07-04,500160,0,0,0,600,2000000,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95838,2020-07-05,500160,0,0,0,600,2000000,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95838,2020-07-06,500160,0,0,0,600,2000000,0,1052760,2242000,175960,10000,130600,2183000,187350
Sacramento,06067,95841,2020-06-08,20160,0,1000,0,3000,30000,0,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,95841,2020-06-09,20160,0,1000,0,3000,30000,0,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,95841,2020-06-10,20160,0,1000,0,3000,30000,0,46240,1820000,80000,10000,60800,75000,51500
Sacramento,06067,95841,2020-06-11,20160,0,1000,0,3000,30000,0,46240,1822000,132000,10000,61000,75000,51500
Sacramento,06067,95841,2020-06-12,20160,0,1000,0,3000,30000,0,46240,1822000,134000,10000,61200,75000,51500
Sacramento,06067,95841,2020-06-13,20160,0,1000,0,3000,30000,0,46240,1834000,146000,10000,61400,75000,51500
Sacramento,06067,95841,2020-06-14,20160,0,1000,0,3000,30000,0,50200,1834000,146000,10000,61400,114000,51500
Sacramento,06067,95841,2020-06-15,20160,0,1000,0,3000,30000,0,50200,1834000,146000,10000,63800,114100,51500
Sacramento,06067,95841,2020-06-16,20160,0,1000,0,3000,30000,0,50200,1844000,174000,10000,63800,114100,51500
Sacramento,06067,95841,2020-06-17,20160,0,1000,0,3000,30000,0,156820,1890000,174000,10000,63800,115000,51500
Sacramento,06067,95841,2020-06-18,20160,0,1000,0,3000,30000,0,156820,1890000,174240,10000,75000,115000,82300
Sacramento,06067,95841,2020-06-19,20160,0,1000,0,3000,30000,0,156820,1892000,174740,10000,75200,115000,82300
Sacramento,06067,95841,2020-06-20,20160,0,2000,0,3000,30000,0,156820,1892000,175740,10000,75200,115000,82300
Sacramento,06067,95841,2020-06-21,20160,0,2000,0,3000,30000,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95841,2020-06-22,20160,0,2000,0,3000,30000,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95841,2020-06-23,20160,0,2000,0,3000,30000,0,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,95841,2020-06-24,20160,0,2000,0,3000,30000,0,167380,1896000,175960,10000,75200,115000,82300
Sacramento,06067,95841,2020-06-25,20160,0,2000,0,3000,30000,0,370540,1956000,175960,10000,75200,115000,82300
Sacramento,06067,95841,2020-06-26,20160,0,2000,0,3000,30000,0,370540,1968000,175960,10000,75432,115000,82300
Sacramento,06067,95841,2020-06-27,20160,0,2000,0,3000,30000,0,371500,1968000,175960,10000,75400,118000,87300
Sacramento,06067,95841,2020-06-28,20160,0,2000,0,3000,30000,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95841,2020-06-29,20160,0,2000,0,3000,30000,0,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,95841,2020-06-30,20160,0,2000,0,3000,30000,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95841,2020-07-01,20160,0,2000,0,3000,30000,0,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,95841,2020-07-02,20160,0,2000,0,3000,30000,0,434160,2242000,175960,10000,79000,124440,137350
Sacramento,06067,95841,2020-07-03,20160,0,2000,0,3000,30000,0,931800,2242000,175960,10000,79000,2133000,137350
Sacramento,06067,95841,2020-07-04,20160,0,2000,0,3000,30000,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95841,2020-07-05,20160,0,2000,0,3000,30000,0,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,95841,2020-07-06,20160,0,2000,0,3000,30000,0,1052760,2242000,175960,10000,130600,2183000,187350
Sacramento,06067,,2020-06-08,,,,,,,,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,,2020-06-09,,,,,,,,46240,1790000,50000,10000,30600,75000,51500
Sacramento,06067,,2020-06-10,,,,,,,,46240,1820000,80000,10000,60800,75000,51500
Sacramento,06067,,2020-06-11,,,,,,,,46240,1822000,132000,10000,61000,75000,51500
Sacramento,06067,,2020-06-12,,,,,,,,46240,1822000,134000,10000,61200,75000,51500
Sacramento,06067,,2020-06-13,,,,,,,,46240,1834000,146000,10000,61400,75000,51500
Sacramento,06067,,2020-06-14,,,,,,,,50200,1834000,146000,10000,61400,114000,51500
Sacramento,06067,,2020-06-15,,,,,,,,50200,1834000,146000,10000,63800,114100,51500
Sacramento,06067,,2020-06-16,,,,,,,,50200,1844000,174000,10000,63800,114100,51500
Sacramento,06067,,2020-06-17,,,,,,,,156820,1890000,174000,10000,63800,115000,51500
Sacramento,06067,,2020-06-18,,,,,,,,156820,1890000,174240,10000,75000,115000,82300
Sacramento,06067,,2020-06-19,,,,,,,,156820,1892000,174740,10000,75200,115000,82300
Sacramento,06067,,2020-06-20,,,,,,,,156820,1892000,175740,10000,75200,115000,82300
Sacramento,06067,,2020-06-21,,,,,,,,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,,2020-06-22,,,,,,,,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,,2020-06-23,,,,,,,,156820,1892000,175960,10000,75200,115000,82300
Sacramento,06067,,2020-06-24,,,,,,,,167380,1896000,175960,10000,75200,115000,82300
Sacramento,06067,,2020-06-25,,,,,,,,370540,1956000,175960,10000,75200,115000,82300
Sacramento,06067,,2020-06-26,,,,,,,,370540,1968000,175960,10000,75432,115000,82300
Sacramento,06067,,2020-06-27,,,,,,,,371500,1968000,175960,10000,75400,118000,87300
Sacramento,06067,,2020-06-28,,,,,,,,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,,2020-06-29,,,,,,,,371500,1968000,175960,10000,75600,120000,87300
Sacramento,06067,,2020-06-30,,,,,,,,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,,2020-07-01,,,,,,,,431980,1968000,175960,10000,75600,261000,87300
Sacramento,06067,,2020-07-02,,,,,,,,434160,2242000,175960,10000,79000,124440,137350
Sacramento,06067,,2020-07-03,,,,,,,,931800,2242000,175960,10000,79000,2133000,137350
Sacramento,06067,,2020-07-04,,,,,,,,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,,2020-07-05,,,,,,,,1052760,2242000,175960,10000,80600,2133000,137350
Sacramento,06067,,2020-07-06,,,,,,,,1052760,2242000,175960,10000,130600,2183000,187350
San Benito,06069,95023,2020-06-08,5520,50000,0,0,0,20000,4160,5520,122000,0,0,0,20000,4160
San Benito,06069,95023,2020-06-09,5520,50000,0,0,0,20000,4160,5520,122000,0,0,0,20000,4160
San Benito,06069,95023,2020-06-10,5520,50000,0,0,0,20000,4160,5520,122000,0,0,0,20000,4160
San Benito,06069,95023,2020-06-11,5520,50000,0,0,0,20000,4160,5520,122000,0,0,0,20000,4160
San Benito,06069,95023,2020-06-12,5520,50000,0,0,200,20000,4160,5520,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-13,5520,50000,0,0,200,20000,4160,5520,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-14,5520,50000,0,0,200,20000,4160,5520,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-15,5520,50000,0,0,200,20000,4160,5520,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-16,5520,50000,0,0,200,20000,4160,5520,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-17,5520,50000,0,0,200,20000,4160,5520,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-18,5520,50000,0,0,200,20000,4160,5520,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-19,5520,50000,0,0,200,20000,4160,5520,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-20,5520,50000,0,0,200,20000,4160,8400,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-21,5520,50000,0,0,200,20000,4160,8400,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-22,5520,50000,0,0,200,20000,4160,8400,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-23,5520,50000,0,0,200,20000,4160,8400,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-24,5520,50000,0,0,200,20000,4160,8400,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-25,5520,50000,0,0,200,20000,4160,8400,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-26,5520,50000,0,0,200,20000,4160,8400,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-27,5520,50000,0,0,200,20000,4160,8400,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-28,10560,50000,0,0,200,20000,4160,13440,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-29,10560,50000,0,0,200,20000,4160,13440,122000,0,0,200,20000,4160
San Benito,06069,95023,2020-06-30,10560,50000,0,0,1000,20000,4160,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023,2020-07-01,10560,50000,0,0,1000,20000,4160,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023,2020-07-02,10560,50000,0,0,1000,20000,4160,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023,2020-07-03,10560,50000,0,0,1000,20000,4160,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023,2020-07-04,10560,50000,0,0,1000,20000,4160,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023,2020-07-05,10560,50000,0,0,1000,20000,4160,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023,2020-07-06,10560,50000,0,0,1000,20000,4160,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023-3840,2020-06-08,0,72000,0,0,0,0,0,5520,122000,0,0,0,20000,4160
San Benito,06069,95023-3840,2020-06-09,0,72000,0,0,0,0,0,5520,122000,0,0,0,20000,4160
San Benito,06069,95023-3840,2020-06-10,0,72000,0,0,0,0,0,5520,122000,0,0,0,20000,4160
San Benito,06069,95023-3840,2020-06-11,0,72000,0,0,0,0,0,5520,122000,0,0,0,20000,4160
San Benito,06069,95023-3840,2020-06-12,0,72000,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-13,0,72000,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-14,0,72000,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-15,0,72000,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-16,0,72000,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-17,0,72000,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-18,0,72000,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-19,0,72000,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-20,0,72000,0,0,0,0,0,8400,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-21,0,72000,0,0,0,0,0,8400,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-22,0,72000,0,0,0,0,0,8400,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-23,0,72000,0,0,0,0,0,8400,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-24,0,72000,0,0,0,0,0,8400,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-25,0,72000,0,0,0,0,0,8400,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-26,0,72000,0,0,0,0,0,8400,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-27,0,72000,0,0,0,0,0,8400,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-28,0,72000,0,0,0,0,0,13440,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-29,0,72000,0,0,0,0,0,13440,122000,0,0,200,20000,4160
San Benito,06069,95023-3840,2020-06-30,0,72000,0,0,0,0,100,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023-3840,2020-07-01,0,72000,0,0,0,0,100,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023-3840,2020-07-02,0,72000,0,0,0,0,100,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023-3840,2020-07-03,0,72000,0,0,0,0,100,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023-3840,2020-07-04,0,72000,0,0,0,0,100,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023-3840,2020-07-05,0,72000,0,0,0,0,100,13440,122000,0,0,1000,20000,4260
San Benito,06069,95023-3840,2020-07-06,0,72000,0,0,0,0,100,13440,122000,0,0,1000,20000,4260
San Benito,06069,95032,2020-06-10,,0,0,0,0,0,0,5520,122000,0,0,0,20000,4160
San Benito,06069,95032,2020-06-11,,0,0,0,0,0,0,5520,122000,0,0,0,20000,4160
San Benito,06069,95032,2020-06-12,,0,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95032,2020-06-13,,0,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95032,2020-06-14,,0,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95032,2020-06-15,,0,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95032,2020-06-16,,0,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95032,2020-06-17,,0,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95032,2020-06-18,,0,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95032,2020-06-19,,0,0,0,0,0,0,5520,122000,0,0,200,20000,4160
San Benito,06069,95032,2020-06-20,2880,0,0,0,0,0,0,8400,122000,0,0,200,20000,4160
